,0,1,2,3,4,5
402,1108.416484,3.529e-25,5,6,15,1380
403,1108.7344289999999,1.534e-30,4,3,1387,1380
404,1109.204295,2.463e-30,5,4,1387,1385
405,1109.7518,1.164e-30,4,3,1387,1380
406,1110.154652,1.9679999999999998e-29,4,3,1387,1380
407,1110.2207970000002,2.3109999999999998e-30,5,3,1387,1380
408,1110.3842710000001,4.151e-25,5,6,15,1380
409,1110.758264,1.124e-30,4,3,1387,1380
410,1110.926952,8.139999999999999e-30,4,3,1387,1380
411,1111.006613,4.518e-26,5,7,15,1380
412,1111.0197150000001,9.193000000000001e-26,5,6,15,1380
413,1111.516251,3.321e-23,5,7,15,1380
414,1111.550039,8.42e-28,4,3,1387,1380
415,1111.5615380000002,2.5260000000000003e-27,4,3,1387,1380
416,1111.5749460000002,1.2470000000000001e-24,5,6,15,1380
417,1111.670125,3.8779999999999997e-29,4,3,1387,1380
418,1111.77339,8.961999999999999e-29,4,3,1387,1380
419,1112.060443,3.443e-29,4,7,1387,1380
420,1112.4676980000002,5.833e-26,4,7,1387,1380
421,1112.816318,1.1359999999999999e-30,4,3,1387,1380
422,1112.916227,2.0609999999999998e-30,4,3,1387,1380
423,1113.238126,1.042e-29,4,3,1387,1380
424,1113.683753,2.1779999999999997e-28,4,3,1387,1380
425,1113.755686,6.755e-30,4,7,1387,1380
426,1114.2856160000001,9.392999999999999e-28,3,3,1387,1380
427,1114.285715,3.1310000000000004e-28,3,3,1387,1380
428,1114.36811,3.476e-30,3,3,1387,1380
429,1114.63884,1.9520000000000002e-25,5,6,15,1380
430,1114.8309980000001,5.942e-27,4,7,1387,766
431,1114.837709,1.9809999999999998e-27,4,7,1387,766
432,1115.3080710000002,1.681e-25,4,6,15,1380
433,1115.5263630000002,6.479e-30,5,3,1387,1380
434,1115.627623,1.9269999999999998e-29,5,7,1387,1380
435,1115.753306,5.074e-28,4,7,1387,1380
436,1116.0108089999999,9.165999999999999e-29,5,3,1387,1380
437,1116.025433,1.034e-30,4,3,1387,1380
438,1116.216958,1.017e-29,5,4,1387,1385
439,1116.388469,2.1760000000000002e-27,4,7,1387,1380
440,1116.506762,3.705e-28,4,3,1387,1380
441,1116.6860900000001,1.6269999999999996e-28,3,7,1387,1380
442,1117.103714,2.8029999999999997e-28,4,3,1387,1380
443,1117.284391,3.3439999999999994e-30,5,4,1387,1385
444,1117.61707,2.86e-24,5,7,15,1380
445,1117.781232,5.7179999999999996e-30,4,3,1387,1380
446,1118.025532,1.0619999999999999e-30,3,7,1387,1380
447,1118.0401359999998,3.185e-30,4,7,1387,1380
448,1118.092523,2.733e-29,4,3,1387,1380
449,1118.194828,2.1149999999999998e-29,4,3,1387,1380
450,1118.322591,2.085e-28,4,7,1387,1380
451,1118.335657,8.431e-28,4,3,1387,1380
452,1118.45911,1.908e-25,4,6,15,1380
453,1118.559091,5.1709999999999996e-30,4,3,1387,1380
454,1118.708966,1.2739999999999999e-30,4,3,1387,1380
455,1119.255126,6.960999999999999e-29,3,7,1387,1380
456,1119.995046,1.038e-27,4,3,1387,1380
457,1120.2557570000001,1.967e-26,5,7,15,1380
458,1120.461375,9.015999999999999e-29,4,7,1387,1380
459,1120.465233,3.698e-28,4,3,1387,1380
460,1120.807483,2.0839999999999996e-25,5,7,15,1380
461,1120.832184,1.2179999999999999e-23,5,7,15,1380
462,1120.853022,1.0159999999999998e-30,4,3,1387,1380
463,1120.894217,7.507e-30,4,7,1387,1380
464,1121.232048,5.58e-23,5,7,15,1380
465,1121.271171,1.5480000000000002e-27,5,3,1387,1380
466,1121.3936640000002,1.6259999999999998e-30,4,3,1387,1380
467,1121.472299,1.8850000000000002e-28,5,7,1387,1380
468,1121.506218,1.099e-30,3,3,1387,1380
469,1121.540539,3.4e-30,4,3,1387,1380
470,1121.691711,2.028e-28,4,7,1387,1380
471,1122.2235779999999,1.9699999999999999e-28,5,3,1387,1380
472,1122.529082,6.654999999999999e-30,5,3,1387,1380
473,1122.779716,3.208e-30,4,3,1387,1380
474,1123.187709,1.2989999999999999e-30,4,3,1387,1380
475,1123.2229730000001,5.613999999999999e-29,4,3,1387,1380
476,1123.462668,4.171e-28,5,3,1387,1380
477,1123.8036029999998,5.164e-25,5,7,15,1380
478,1123.967889,4.0210000000000006e-26,5,6,15,1380
479,1124.64495,1.0659999999999998e-28,5,7,1387,1380
480,1124.710557,7.147999999999999e-30,4,3,1387,1380
481,1124.74168,2.384e-30,3,3,1387,1380
482,1125.125212,1.0360000000000001e-27,4,3,1387,1380
483,1125.6433789999999,1.078e-30,3,3,1387,1380
484,1125.652198,8.729e-29,5,3,1387,1380
485,1125.819534,4.0239999999999996e-30,4,3,1387,1380
486,1126.153218,4.451e-26,4,6,1387,1380
487,1126.427409,1.127e-30,4,3,1387,1380
488,1126.914694,2.264e-26,5,6,15,1380
489,1127.00738,9.046e-28,5,7,1387,1380
490,1127.113266,4.9569999999999995e-26,4,6,1387,1380
491,1127.6608039999999,3.759e-30,4,3,1387,1380
492,1127.733717,2.731e-30,5,4,1387,1385
493,1128.0047730000001,1.7850000000000003e-27,5,3,1387,1380
494,1128.058358,4.9459999999999995e-29,4,3,1387,1380
495,1128.1838810000002,1.418e-28,5,3,1387,1380
496,1128.2474730000001,6.74e-28,5,7,1387,1380
497,1128.540686,7.691e-29,4,7,1387,1380
498,1128.615023,2.564e-29,3,7,1387,1380
499,1128.764938,4.665e-28,4,3,1387,1380
500,1128.981643,3.4610000000000004e-27,5,7,1387,1380
501,1129.670838,1.397e-27,5,7,1387,1380
502,1129.6773210000001,2.474e-30,5,4,1387,1385
503,1129.841745,4.295e-26,5,6,15,1380
504,1129.873343,7.147999999999999e-30,4,3,1387,1380
505,1130.2115310000002,2.008e-30,5,3,1387,1380
